pair,elapsed_bin,direction,period,orders,filled,decided,wins,fill_rate,win_rate,avg_pips,ev_signal
EUR_USD,7201-10080m,-1,train,205.0,99.0,99.0,45.0,0.48292682926829267,0.45454545454545453,1.6111111111111116,0.7780487804878051
EUR_USD,7201-10080m,1,test,105.0,58.0,58.0,21.0,0.5523809523809524,0.3620689655172414,-0.4293103448275862,-0.23714285714285713
EUR_USD,7201-10080m,1,train,285.0,148.0,148.0,29.0,0.519298245614035,0.19594594594594594,-3.5716216216216217,-1.8547368421052632
EUR_USD,10081-15000m,-1,test,57.0,30.0,30.0,14.0,0.5263157894736842,0.4666666666666667,2.526666666666666,1.3298245614035085
EUR_USD,10081-15000m,-1,train,791.0,95.0,93.0,43.0,0.12010113780025285,0.46236559139784944,1.5903225806451613,0.18697850821744627
EUR_USD,10081-15000m,1,test,75.0,49.0,49.0,5.0,0.6533333333333333,0.10204081632653061,-5.385714285714285,-3.5186666666666664
EUR_USD,10081-15000m,1,train,263.0,158.0,158.0,98.0,0.6007604562737643,0.620253164556962,4.7082278481012665,2.82851711026616
EUR_USD,15001m+,-1,test,55.0,25.0,25.0,10.0,0.45454545454545453,0.4,1.0759999999999998,0.4890909090909091
EUR_USD,15001m+,-1,train,162.0,73.0,73.0,29.0,0.4506172839506173,0.3972602739726027,0.06712328767123275,0.03024691358024686
EUR_USD,15001m+,1,test,55.0,22.0,22.0,0.0,0.4,0.0,-7.5,-3.0
EUR_USD,15001m+,1,train,48.0,23.0,23.0,9.0,0.4791666666666667,0.391304347826087,0.8652173913043477,0.4145833333333333
EUR_USD,no_touch_in_history,-1,test,880.0,110.0,110.0,37.0,0.125,0.33636363636363636,-0.6809090909090912,-0.0851136363636364
EUR_USD,no_touch_in_history,-1,train,509.0,205.0,205.0,50.0,0.4027504911591356,0.24390243902439024,-2.4863414634146346,-1.001375245579568
EUR_USD,no_touch_in_history,1,test,114.0,80.0,80.0,30.0,0.7017543859649122,0.375,0.2912500000000001,0.2043859649122808
EUR_USD,no_touch_in_history,1,train,371.0,188.0,188.0,78.0,0.5067385444743935,0.4148936170212766,0.7143617021276596,0.3619946091644205
AUD_USD,31-60m,-1,test,4.0,3.0,3.0,1.0,0.75,0.3333333333333333,-2.766666666666667,-2.075
AUD_USD,31-60m,-1,train,13.0,6.0,6.0,3.0,0.46153846153846156,0.5,1.7000000000000004,0.7846153846153848
AUD_USD,31-60m,1,test,4.0,2.0,2.0,1.0,0.5,0.5,-0.40000000000000036,-0.20000000000000018
AUD_USD,31-60m,1,train,15.0,12.0,12.0,8.0,0.8,0.6666666666666666,1.433333333333333,1.1466666666666663
AUD_USD,61-180m,-1,test,239.0,109.0,109.0,49.0,0.4560669456066946,0.44954128440366975,-0.9183486238532109,-0.4188284518828452
AUD_USD,61-180m,-1,train,583.0,307.0,306.0,152.0,0.5265866209262435,0.49673202614379086,0.15555555555555536,0.0816466552315608
AUD_USD,61-180m,1,test,244.0,148.0,148.0,50.0,0.6065573770491803,0.33783783783783783,-2.033108108108108,-1.2331967213114754
AUD_USD,61-180m,1,train,513.0,310.0,310.0,102.0,0.6042884990253411,0.32903225806451614,-1.988064516129032,-1.2013645224171539
